CustomerId,CreditScore,Credit_Score_Rating,Geography,Gender,Age_Group,Tenure,Balance,Balance_Group,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Group,Exited
15787071,650,Fair,Spain,Male,41-50,9,0,Zero Balance,2,0,1,191599.67,Very High salary,0
15619955,733,Good,Germany,Male,31-40,3,100337.96,High Balance,3,1,0,48559.19,Low Salary,1
15796505,811,Excellent,Germany,Female,31-40,1,149297.19,High Balance,2,1,1,186339.74,Very High salary,0
15725166,707,Good,France,Male,21-30,8,0,Zero Balance,2,1,0,33159.37,Low Salary,0
15800116,712,Good,Germany,Male,21-30,4,145605.44,High Balance,1,0,1,93883.53,Medium Salary,0
15758685,706,Good,Spain,Female,31-40,7,0,Zero Balance,2,1,1,110899.3,High Salary,0
15694456,756,Very Good,France,Male,60+,3,0,Zero Balance,1,1,1,11199.04,Low Salary,1
15767339,777,Very Good,France,Female,51-60,10,0,Zero Balance,2,1,0,189992.97,Very High salary,0
15683562,646,Fair,France,Male,31-40,6,84026.86,Medium Balance,1,0,1,164255.69,Very High salary,0
15782210,714,Good,France,Male,41-50,1,0,Zero Balance,1,1,0,152167.79,Very High salary,1
15668893,782,Very Good,France,Male,31-40,8,0,Zero Balance,2,1,1,33949.67,Low Salary,0
15669169,775,Very Good,Spain,Male,21-30,10,0,Zero Balance,2,1,1,68143.93,Medium Salary,0
15643024,479,Poor,Germany,Male,31-40,4,138718.92,High Balance,1,1,1,47251.79,Low Salary,1
15699389,807,Excellent,France,Male,41-50,7,118274.71,High Balance,1,1,1,25885.72,Low Salary,0
15708608,799,Very Good,France,Female,21-30,8,174185.98,Very High Balance,2,0,1,192633.85,Very High salary,0
15626144,675,Good,France,Male,31-40,7,113208.86,High Balance,2,1,0,34577.36,Low Salary,0
15573112,602,Fair,Spain,Male,21-30,5,103907.28,High Balance,1,1,0,161229.84,Very High salary,0
15790678,475,Poor,France,Female,31-40,8,119023.28,High Balance,1,1,0,100816.29,High Salary,0
15727556,744,Very Good,Spain,Female,21-30,5,166297.89,Very High Balance,1,1,1,181694.44,Very High salary,0
15697307,588,Fair,Spain,Male,31-40,10,0,Zero Balance,2,1,0,79078.91,Medium Salary,0
15652266,703,Good,Germany,Male,41-50,9,63227,Medium Balance,1,0,1,137316.32,High Salary,0
15607098,747,Very Good,Spain,Female,41-50,5,94521.17,Medium Balance,2,1,0,194926.86,Very High salary,0
15655774,583,Fair,France,Male,21-30,7,0,Zero Balance,2,1,0,51285.49,Medium Salary,0
15590241,750,Very Good,Spain,Female,31-40,9,112822.26,High Balance,1,0,0,150401.53,Very High salary,1
15785819,681,Good,France,Male,31-40,3,0,Zero Balance,2,1,1,112491.96,High Salary,0
15723654,773,Very Good,France,Male,21-30,2,135903.33,High Balance,1,1,0,73656.38,Medium Salary,0
15774510,714,Good,France,Female,31-40,4,125169.26,High Balance,1,1,1,106636.89,High Salary,0
15684173,687,Good,Spain,Female,41-50,7,0,Zero Balance,3,1,0,155853.52,Very High salary,1
15650068,511,Poor,France,Male,51-60,0,149117.31,High Balance,1,1,1,162599.51,Very High salary,0
15811490,627,Fair,France,Male,31-40,5,0,Zero Balance,2,1,1,103737.82,High Salary,0
15803976,694,Good,France,Female,31-40,10,0,Zero Balance,2,1,0,160990.27,Very High salary,0
15682541,616,Fair,Spain,Female,31-40,6,132311.71,High Balance,1,0,0,15462.84,Low Salary,0
15695699,687,Good,France,Male,31-40,8,0,Zero Balance,2,1,0,10334.05,Low Salary,0
15624188,712,Good,France,Female,31-40,6,0,Zero Balance,2,1,1,190686.16,Very High salary,0
15812191,553,Poor,France,Male,31-40,4,118082.89,High Balance,1,0,0,94440.45,Medium Salary,0
15636673,667,Fair,France,Male,31-40,1,119266.69,High Balance,1,1,1,28257.63,Low Salary,0
15594898,731,Good,France,Male,41-50,2,0,Zero Balance,1,1,1,170034.95,Very High salary,1
15660211,629,Fair,Germany,Male,31-40,7,156847.29,Very High Balance,2,1,0,31824.29,Low Salary,0
15773972,614,Fair,France,Male,41-50,4,137104.47,High Balance,1,1,0,127166.49,High Salary,1
15746726,438,Poor,Germany,Male,31-40,8,78398.69,Medium Balance,1,1,0,44937.01,Low Salary,0
15712287,652,Fair,France,Female,60+,4,0,Zero Balance,2,1,1,188603.07,Very High salary,0
15702919,729,Good,Germany,Male,21-30,6,63669.42,Medium Balance,1,1,0,145111.37,High Salary,0
15674398,642,Fair,France,Male,31-40,3,0,Zero Balance,2,0,0,171463.83,Very High salary,0
15797960,806,Excellent,Germany,Female,51-60,0,135296.33,High Balance,1,1,0,182822.5,Very High salary,0
15631868,744,Very Good,Spain,Male,31-40,2,153804.44,Very High Balance,1,1,1,87213.33,Medium Salary,0
15581539,474,Poor,Spain,Male,31-40,3,0,Zero Balance,2,0,0,57175.32,Medium Salary,0
15662736,559,Poor,France,Male,41-50,2,147069.78,High Balance,1,1,0,120540.83,High Salary,1
15666252,706,Good,Spain,Male,41-50,9,0,Zero Balance,2,1,1,28714.34,Low Salary,0
15677512,628,Fair,Spain,Female,21-30,3,0,Zero Balance,1,1,0,85426.28,Medium Salary,0
15626114,429,Poor,France,Male,21-30,4,95741.75,Medium Balance,1,1,0,46170.75,Low Salary,0
15810834,525,Poor,Spain,Female,51-60,2,145965.33,High Balance,1,1,1,64448.36,Medium Salary,0
15678910,680,Good,France,Female,21-30,8,141441.75,High Balance,1,1,1,16278.97,Low Salary,0
15694408,749,Very Good,France,Male,31-40,1,139290.41,High Balance,1,1,0,182855.42,Very High salary,1
15585215,763,Very Good,France,Female,31-40,4,0,Zero Balance,2,0,0,50404.72,Medium Salary,0
15682757,734,Good,France,Male,21-30,3,0,Zero Balance,2,1,0,107640.25,High Salary,0
15736601,716,Good,France,Male,31-40,4,144428.87,High Balance,1,1,0,134132.65,High Salary,0
15601848,594,Fair,France,Male,31-40,2,0,Zero Balance,2,1,0,103480.69,High Salary,0
15736008,644,Fair,France,Female,41-50,9,95441.27,Medium Balance,1,1,0,108761.05,High Salary,1
15669064,671,Good,Germany,Male,31-40,1,144848.74,High Balance,1,1,1,179012.3,Very High salary,0
15624528,664,Fair,Germany,Male,21-30,7,116244.14,High Balance,2,1,1,95145.14,Medium Salary,0
15598493,656,Fair,France,Male,41-50,7,0,Zero Balance,2,0,1,72143.44,Medium Salary,0
15601274,667,Fair,Spain,Female,31-40,1,146502.07,High Balance,1,1,0,19162.89,Low Salary,0
15702669,663,Fair,Germany,Male,41-50,2,117028.6,High Balance,2,0,1,144680.18,High Salary,0
15728669,584,Fair,Germany,Female,21-30,8,112013.81,High Balance,1,1,0,177772.03,Very High salary,1
15742668,626,Fair,Spain,Female,31-40,6,108269.37,High Balance,1,1,0,5597.94,Low Salary,0
15697441,485,Poor,France,Male,21-30,7,182123.79,Very High Balance,1,1,0,116828.51,High Salary,1
15740476,659,Fair,Germany,Female,31-40,3,150923.74,Very High Balance,2,0,1,174652.51,Very High salary,0
15648064,649,Fair,France,Male,31-40,2,0,Zero Balance,2,1,0,2010.98,Low Salary,0
15636624,805,Excellent,Spain,Female,31-40,5,165272.13,Very High Balance,1,1,0,14109.85,Low Salary,1
15807923,716,Good,Germany,Female,31-40,10,115301.31,High Balance,1,1,0,43527.4,Low Salary,1
15745844,642,Fair,Germany,Female,31-40,6,129502.49,High Balance,2,0,1,86099.23,Medium Salary,1
15786170,659,Fair,France,Male,31-40,4,118342.26,High Balance,1,0,0,161574.19,Very High salary,0
15681081,545,Poor,Spain,Female,41-50,5,0,Zero Balance,2,1,1,38970.14,Low Salary,0
15684484,543,Poor,France,Male,21-30,8,0,Zero Balance,2,0,0,127587.22,High Salary,0
15785869,718,Good,France,Female,21-30,7,0,Zero Balance,2,1,0,30380.12,Low Salary,0
15763859,840,Excellent,France,Female,41-50,7,0,Zero Balance,2,1,0,90908.95,Medium Salary,0
15658935,630,Fair,Germany,Female,31-40,9,106937.05,High Balance,2,1,0,138275.01,High Salary,0
15747358,643,Fair,Germany,Male,51-60,3,170331.37,Very High Balance,1,1,1,32171.79,Low Salary,0
15735203,654,Fair,Germany,Female,31-40,1,114510.85,High Balance,1,1,1,126143.23,High Salary,0
15576256,582,Fair,France,Male,31-40,5,0,Zero Balance,2,1,1,129892.93,High Salary,0
15659420,659,Fair,Spain,Male,31-40,3,107594.11,High Balance,2,1,1,102416.84,High Salary,0
15593365,762,Very Good,Spain,Male,31-40,2,81273.13,Medium Balance,1,1,1,18719.67,Low Salary,0
15777352,568,Poor,Spain,Female,31-40,7,169399.6,Very High Balance,1,1,0,61936.22,Medium Salary,0
15812007,670,Good,Spain,Male,21-30,6,0,Zero Balance,2,1,1,78358.94,Medium Salary,0
15625461,613,Fair,France,Female,41-50,1,187841.99,Very High Balance,2,1,1,147224.27,High Salary,0
15739438,539,Poor,France,Male,21-30,0,0,Zero Balance,2,1,0,160979.66,Very High salary,0
15611759,850,Excellent,Spain,Female,51-60,8,126776.3,High Balance,2,1,1,132298.49,High Salary,0
15661629,522,Poor,Spain,Male,31-40,9,126436.29,High Balance,1,1,0,174248.52,Very High salary,1
15633950,737,Good,France,Male,41-50,1,101960.74,High Balance,1,1,1,123547.28,High Salary,0
15592386,520,Poor,France,Male,51-60,3,0,Zero Balance,2,0,1,32790.02,Low Salary,0
15803716,706,Good,Spain,Male,21-30,3,0,Zero Balance,2,0,1,181543.67,Very High salary,0
15696674,643,Fair,Germany,Female,41-50,2,150842.93,Very High Balance,1,0,1,2319.96,Low Salary,1
15706365,648,Fair,France,Female,41-50,9,102535.57,High Balance,1,1,1,189543.19,Very High salary,0
15745088,443,Poor,Germany,Female,21-30,9,99027.61,Medium Balance,2,1,0,10940.4,Low Salary,0
15676715,640,Fair,France,Male,60+,9,0,Zero Balance,2,1,1,199493.38,Very High salary,0
15613085,628,Fair,Spain,Female,31-40,3,0,Zero Balance,1,1,1,188193.25,Very High salary,0
15633537,540,Poor,Germany,Female,41-50,9,87271.41,Medium Balance,2,1,0,172572.64,Very High salary,0
15594720,460,Poor,Germany,Female,31-40,8,102742.91,High Balance,2,1,1,189339.6,Very High salary,0
15684042,636,Fair,Germany,Male,31-40,2,40105.51,Low Balance,2,0,1,53512.16,Medium Salary,0
15583303,593,Fair,France,Female,21-30,2,152265.43,Very High Balance,1,1,0,34004.44,Low Salary,0
15611579,801,Excellent,Spain,Male,41-50,4,141947.67,High Balance,1,1,1,10598.29,Low Salary,0
15774696,640,Fair,Germany,Female,60+,1,106307.91,High Balance,2,0,1,113428.77,High Salary,0
15694506,611,Fair,Germany,Male,31-40,0,107884.81,High Balance,2,1,1,183487.98,Very High salary,0
15688074,802,Excellent,Germany,Male,31-40,1,125013.72,High Balance,1,1,1,187658.09,Very High salary,0
15759537,717,Good,Germany,Male,31-40,7,58469.37,Medium Balance,2,1,1,172459.39,Very High salary,0
15758449,769,Very Good,France,Female,31-40,8,0,Zero Balance,1,0,1,21016,Low Salary,0
15583456,745,Very Good,Germany,Male,41-50,10,117231.63,High Balance,3,1,1,122381.02,High Salary,1
15667871,572,Poor,Spain,Male,31-40,4,152390.26,Very High Balance,1,1,0,128123.66,High Salary,0
15677371,629,Fair,Spain,Female,21-30,2,34013.63,Low Balance,1,1,0,19570.63,Low Salary,0
15629677,687,Good,Spain,Female,31-40,2,0,Zero Balance,3,0,0,188150.6,Very High salary,1
15713578,483,Poor,France,Female,41-50,9,0,Zero Balance,2,1,1,111020.24,High Salary,0
15591509,690,Good,France,Male,31-40,7,101583.11,High Balance,2,1,0,123775.15,High Salary,0
15568240,492,Poor,Germany,Female,21-30,10,77168.87,Medium Balance,2,0,1,146700.22,High Salary,0
15622993,709,Good,Germany,Male,21-30,8,124695.72,High Balance,2,1,0,145251.35,High Salary,0
15689294,705,Good,Germany,Male,41-50,3,105934.96,High Balance,1,1,0,82463.69,Medium Salary,0
15720910,560,Poor,France,Female,60+,9,0,Zero Balance,1,1,1,15928.49,Low Salary,0
15721181,611,Fair,Spain,Male,41-50,6,0,Zero Balance,2,1,0,45886.33,Low Salary,0
15776433,730,Good,Spain,Male,60+,2,0,Zero Balance,2,1,1,186489.95,Very High salary,0
15748936,709,Good,Spain,Female,41-50,2,0,Zero Balance,2,0,1,162922.65,Very High salary,0
15717225,544,Poor,France,Female,21-30,10,161525.96,Very High Balance,2,1,0,9262.77,Low Salary,0
15685226,712,Good,Germany,Female,21-30,7,147199.07,High Balance,1,1,1,84932.4,Medium Salary,0
15785611,752,Very Good,Germany,Male,31-40,3,183102.29,Very High Balance,1,1,1,71557.12,Medium Salary,0
15573456,648,Fair,Spain,Male,41-50,9,127209,High Balance,2,1,0,77405.95,Medium Salary,1
15684548,556,Poor,Spain,Male,31-40,8,0,Zero Balance,2,0,0,417.41,Low Salary,1
15620505,594,Fair,Spain,Female,21-30,0,97378.54,Medium Balance,1,1,1,71405.17,Medium Salary,0
15807432,645,Fair,Germany,Female,31-40,2,136925.09,High Balance,2,0,1,153400.24,Very High salary,0
15584766,557,Poor,France,Male,31-40,3,54503.55,Medium Balance,1,1,1,371.05,Low Salary,0
15612187,547,Poor,Germany,Male,31-40,8,155726.85,Very High Balance,1,1,0,67789.99,Medium Salary,0
15762218,701,Good,France,Female,31-40,9,0,Zero Balance,2,0,1,145894.9,High Salary,0
15646372,616,Fair,France,Female,60+,1,135842.41,High Balance,1,1,0,183840.51,Very High salary,1
15690452,605,Fair,France,Male,51-60,1,63349.75,Medium Balance,1,1,0,108887.44,High Salary,0
15747795,593,Fair,Germany,Female,31-40,4,129499.42,High Balance,1,1,1,154071.27,Very High salary,0
15781589,751,Very Good,Spain,Male,51-60,8,0,Zero Balance,2,0,1,179291.85,Very High salary,0
15732674,443,Poor,Spain,Male,31-40,6,70438.01,Medium Balance,2,0,1,56937.43,Medium Salary,0
15642291,685,Good,France,Male,21-30,8,0,Zero Balance,2,1,1,112239.03,High Salary,0
15692761,718,Good,France,Male,31-40,9,0,Zero Balance,1,1,0,45909.87,Low Salary,0
15578045,538,Poor,Spain,Female,41-50,9,141434.04,High Balance,1,0,0,173779.25,Very High salary,1
15745354,611,Fair,Spain,Female,31-40,4,0,Zero Balance,2,1,0,125696.26,High Salary,0
15701376,668,Fair,Germany,Male,31-40,10,152958.29,Very High Balance,2,1,1,159585.61,Very High salary,0
15691625,537,Poor,Germany,Female,41-50,3,138306.34,High Balance,1,1,0,106761.47,High Salary,0
15566594,709,Good,Spain,Male,21-30,10,0,Zero Balance,2,0,0,129590.18,High Salary,0
15760431,850,Excellent,France,Male,31-40,1,0,Zero Balance,2,1,1,80006.65,Medium Salary,0
15686302,745,Very Good,Spain,Female,31-40,3,124328.84,High Balance,1,1,1,140451.52,High Salary,0
15801559,693,Good,Germany,Female,41-50,9,181461.48,Very High Balance,3,1,1,187929.43,Very High salary,1
15810432,795,Very Good,Spain,Male,31-40,8,0,Zero Balance,2,1,0,167155.36,Very High salary,0
15809616,626,Fair,Spain,Male,21-30,8,0,Zero Balance,2,0,0,191420.71,Very High salary,0
15720559,487,Poor,Germany,Female,60+,5,110368.03,High Balance,1,0,0,11384.45,Low Salary,1
15695632,556,Poor,France,Female,31-40,9,89588.35,Medium Balance,1,1,1,94898.1,Medium Salary,0
15659843,643,Fair,France,Female,41-50,6,0,Zero Balance,2,0,0,106781.59,High Salary,0
15615624,605,Fair,France,Female,21-30,6,0,Zero Balance,2,0,0,159508.52,Very High salary,0
15810418,756,Very Good,Germany,Female,51-60,3,115924.89,High Balance,1,1,0,93524.19,Medium Salary,1
15716186,586,Fair,France,Female,31-40,2,0,Zero Balance,2,1,0,87168.46,Medium Salary,0
15674551,535,Poor,Germany,Male,31-40,7,111756.5,High Balance,1,1,0,8128.32,Low Salary,1
15622834,678,Good,France,Female,31-40,4,0,Zero Balance,1,1,0,125518.32,High Salary,0
15566111,596,Fair,France,Male,31-40,9,0,Zero Balance,1,1,0,48963.59,Low Salary,0
15784597,648,Fair,France,Male,21-30,9,162923.85,Very High Balance,1,1,0,98368.24,Medium Salary,0
15652883,492,Poor,Germany,Male,31-40,10,124576.65,High Balance,2,1,0,148584.61,High Salary,0
15806964,702,Good,France,Male,41-50,0,80793.58,Medium Balance,1,1,1,27474.81,Low Salary,0
15576313,486,Poor,Germany,Female,31-40,9,71340.09,Medium Balance,1,1,0,76192.21,Medium Salary,0
15806467,568,Poor,Germany,Male,31-40,1,99282.63,Medium Balance,1,0,0,134600.94,High Salary,1
15597602,619,Fair,Germany,Male,51-60,3,137946.39,High Balance,1,1,1,72467.99,Medium Salary,1
15743040,724,Good,Germany,Male,41-50,2,127892.57,High Balance,2,0,1,199645.45,Very High salary,0
15705521,548,Poor,Germany,Female,31-40,0,101084.36,High Balance,1,1,0,42749.85,Low Salary,0
15595039,545,Poor,Germany,Female,31-40,8,114754.08,High Balance,1,1,0,136050.44,High Salary,1
15799384,683,Good,France,Male,31-40,8,0,Zero Balance,1,0,0,73564.44,Medium Salary,0
15581197,762,Very Good,France,Female,51-60,3,99286.98,Medium Balance,1,0,1,85578.63,Medium Salary,0
15693737,627,Fair,Germany,Female,21-30,4,79871.02,Medium Balance,2,1,0,129826.89,High Salary,0
15624623,516,Poor,France,Male,31-40,10,104088.59,High Balance,2,0,0,119666,High Salary,0
15783501,800,Excellent,France,Female,31-40,2,168190.33,Very High Balance,2,1,0,68052.08,Medium Salary,0
15690134,464,Poor,Germany,Female,41-50,3,85679.25,Medium Balance,1,1,1,164104.74,Very High salary,0
15782735,626,Fair,France,Female,31-40,3,0,Zero Balance,1,0,0,80190.36,Medium Salary,0
15611088,790,Very Good,France,Female,31-40,9,0,Zero Balance,2,1,0,84126.75,Medium Salary,0
15672145,534,Poor,France,Female,31-40,7,121551.58,High Balance,2,1,1,70179,Medium Salary,0
15732628,745,Very Good,France,Male,41-50,2,122220.19,High Balance,1,1,1,118024.1,High Salary,0
15787470,553,Poor,Spain,Male,41-50,3,116528.15,High Balance,1,0,0,145704.19,High Salary,1
15803406,748,Very Good,France,Female,21-30,1,77780.29,Medium Balance,1,0,1,183049.41,Very High salary,0
15730460,722,Good,France,Male,31-40,2,0,Zero Balance,1,0,0,120906.83,High Salary,0
15644572,501,Poor,France,Male,31-40,4,125832.2,High Balance,1,1,1,100433.83,High Salary,0
15694860,675,Good,France,Female,31-40,6,68065.8,Medium Balance,1,0,0,138777,High Salary,1
15658169,778,Very Good,Spain,Female,41-50,6,127299.34,High Balance,2,1,0,124694.99,High Salary,0
15794396,494,Poor,Germany,Female,31-40,7,174937.64,Very High Balance,1,1,0,40084.32,Low Salary,0
15785798,850,Excellent,France,Male,31-40,9,0,Zero Balance,2,0,1,119232.33,High Salary,0
15710825,592,Fair,Spain,Male,31-40,7,110071.1,High Balance,1,0,0,43921.36,Low Salary,0
15668444,590,Fair,Spain,Female,41-50,3,139432.37,High Balance,1,1,0,62222.81,Medium Salary,0
15726631,758,Very Good,France,Female,31-40,6,127357.76,High Balance,1,0,1,56577,Medium Salary,0
15733797,506,Poor,France,Male,31-40,5,0,Zero Balance,2,1,0,164253.35,Very High salary,0
15747960,733,Good,France,Male,31-40,3,0,Zero Balance,1,1,1,7666.73,Low Salary,0
15634632,711,Good,France,Male,31-40,3,0,Zero Balance,2,1,0,68487.51,Medium Salary,0
15707362,514,Poor,Germany,Male,41-50,1,95556.31,Medium Balance,1,0,1,199273.98,Very High salary,1
15662976,637,Fair,Spain,Male,31-40,8,0,Zero Balance,1,1,1,186062.36,Very High salary,0
15732778,468,Poor,Germany,Male,21-30,1,111681.98,High Balance,2,1,1,195711.16,Very High salary,0
15718443,539,Poor,France,Male,31-40,3,0,Zero Balance,2,1,0,36692.17,Low Salary,0
15670039,509,Poor,Spain,Female,21-30,3,108738.71,High Balance,2,1,0,106920.57,High Salary,0
15773792,662,Fair,France,Female,31-40,4,133950.37,High Balance,1,1,1,48725.68,Low Salary,1
15613786,818,Excellent,Spain,Male,21-30,4,0,Zero Balance,2,1,1,167036.94,Very High salary,0
15726032,608,Fair,France,Male,31-40,9,89968.69,Medium Balance,1,1,0,68777.26,Medium Salary,0
15663252,850,Excellent,Spain,Female,31-40,9,0,Zero Balance,2,1,1,18924.92,Low Salary,0
15593782,816,Excellent,Germany,Female,31-40,5,130878.75,High Balance,3,1,0,71905.77,Medium Salary,1
15633283,536,Poor,France,Male,31-40,8,0,Zero Balance,2,1,0,64833.28,Medium Salary,0
15749167,753,Very Good,France,Male,31-40,3,0,Zero Balance,2,1,1,184843.77,Very High salary,0
15759298,631,Fair,Spain,Male,21-30,10,134169.62,High Balance,1,1,1,176730.02,Very High salary,0
15683625,703,Good,France,Male,31-40,1,149762.08,High Balance,1,1,0,20629.4,Low Salary,1
15635367,774,Very Good,France,Male,21-30,2,93844.69,Medium Balance,1,1,0,28415.36,Low Salary,0
15681705,785,Very Good,France,Male,21-30,8,0,Zero Balance,2,1,0,77231.27,Medium Salary,0
15603156,571,Poor,France,Female,31-40,1,0,Zero Balance,2,1,0,102750.7,High Salary,0
15591986,621,Fair,Germany,Male,41-50,6,141078.37,High Balance,1,0,0,34580.8,Low Salary,1
15798888,605,Fair,Germany,Female,31-40,1,117992.59,High Balance,1,1,1,183598.77,Very High salary,0
15809722,611,Fair,France,Female,31-40,8,100812.33,High Balance,2,1,0,147358.27,High Salary,0
15677538,569,Poor,France,Male,31-40,7,0,Zero Balance,1,1,1,108469.2,High Salary,0
15797736,658,Fair,France,Male,21-30,4,80262.6,Medium Balance,1,1,1,20612.82,Low Salary,0
15695585,788,Very Good,Spain,Male,31-40,6,156478.62,Very High Balance,1,0,1,181196.76,Very High salary,0
15744398,525,Poor,France,Female,21-30,5,0,Zero Balance,2,1,0,160249.1,Very High salary,0
15750658,798,Very Good,France,Male,31-40,8,0,Zero Balance,3,0,0,110783.28,High Salary,0
15578186,486,Poor,Germany,Male,31-40,9,115217.99,High Balance,2,1,0,144995.33,High Salary,0
15676519,615,Fair,Spain,Male,60+,9,0,Zero Balance,2,1,0,150227.85,Very High salary,1
15637954,730,Good,France,Female,31-40,0,155470.55,Very High Balance,1,1,1,53718.28,Medium Salary,0
